"","idkey","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery","redistrict_count","laborForce","employed","unemployed","unemploymentRate","polling_station"
"100","AK_District 39",2000,"Alaska","AK","District 39",2282,2321,585,5188,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"101","AK_District 4",2000,"Alaska","AK","District 4",2715,4127,981,7823,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"102","AK_District 40",2000,"Alaska","AK","District 40",1024,1831,371,3226,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"103","AK_District 5",2000,"Alaska","AK","District 5",1931,3545,961,6437,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"104","AK_District 6",2000,"Alaska","AK","District 6",1542,3862,696,6100,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"105","AK_District 7",2000,"Alaska","AK","District 7",1893,4868,1916,8677,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"106","AK_District 8",2000,"Alaska","AK","District 8",1498,5371,1109,7978,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"107","AK_District 9",2000,"Alaska","AK","District 9",1203,4789,808,6800,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"108","AK_District 99",2000,"Alaska","AK","District 99",0,0,0,0,285530,68.82,65.37,626932,3682.5,621.9,2685.8,374.8,566.9,405.1,4.3,79.3,78.2,23087,3899,16838,2350,3554,2540,27,497,490,NA,NA,NA,NA,NA,NA
"109","AZ_Apache",2000,"Arizona","AZ","Apache",13025,5947,484,19456,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,19039,17320,1719,9,NA
"110","AZ_Cochise",2000,"Arizona","AZ","Cochise",13360,18180,1701,33241,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,48657,46466,2191,4.5,NA
"111","AZ_Coconino",2000,"Arizona","AZ","Coconino",20280,17562,3041,40883,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,62634,59889,2745,4.4,NA
"112","AZ_Gila",2000,"Arizona","AZ","Gila",7700,9158,878,17736,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,20341,19269,1072,5.3,NA
"113","AZ_Graham",2000,"Arizona","AZ","Graham",3355,6007,302,9664,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,12274,11605,669,5.5,NA
"114","AZ_Greenlee",2000,"Arizona","AZ","Greenlee",1216,1619,125,2960,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,3922,3756,166,4.2,NA
"115","AZ_La paz",2000,"Arizona","AZ","La paz",1769,2543,171,4483,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,7626,7141,485,6.4,NA
"116","AZ_Maricopa",2000,"Arizona","AZ","Maricopa",386683,479967,35049,901699,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,1598523,1546575,51948,3.2,NA
"117","AZ_Mohave",2000,"Arizona","AZ","Mohave",17470,24386,2285,44141,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,68818,65752,3066,4.5,NA
"118","AZ_Navajo",2000,"Arizona","AZ","Navajo",11794,12386,967,25147,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,34281,31794,2487,7.3,NA
"119","AZ_Pima",2000,"Arizona","AZ","Pima",147688,124579,15373,287640,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,409884,394670,15214,3.7,NA
"120","AZ_Pinal",2000,"Arizona","AZ","Pinal",19650,20122,1518,41290,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,69640,66458,3182,4.6,NA
"121","AZ_Santa cruz",2000,"Arizona","AZ","Santa cruz",5233,3344,316,8893,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,14755,13539,1216,8.2,NA
"122","AZ_Yavapai",2000,"Arizona","AZ","Yavapai",24063,40144,4021,68228,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,75826,72773,3053,4,NA
"123","AZ_Yuma",2000,"Arizona","AZ","Yuma",12055,15708,889,28652,1534113,46.37,40.86,5130632,5297.8,1011.6,3444.1,842.1,531.7,347.7,7,30.7,146.3,271811,51902,176705,43204,27281,17841,359,1577,7504,NA,64393,53819,10574,16.4,NA
"124","AR_Arkansas",2000,"Arkansas","AR","Arkansas",2877,3353,142,6372,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,10161,9704,457,4.5,NA
"125","AR_Ashley",2000,"Arkansas","AR","Ashley",4253,3876,142,8271,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,10505,9895,610,5.8,NA
"126","AR_Baxter",2000,"Arkansas","AR","Baxter",6516,9538,654,16708,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,16294,15626,668,4.1,NA
"127","AR_Benton",2000,"Arkansas","AR","Benton",17277,34838,1531,53646,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,76911,74795,2116,2.8,NA
"128","AR_Boone",2000,"Arkansas","AR","Boone",4493,8569,573,13635,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,16246,15577,669,4.1,NA
"129","AR_Bradley",2000,"Arkansas","AR","Bradley",2122,1793,64,3979,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,5103,4777,326,6.4,NA
"130","AR_Calhoun",2000,"Arkansas","AR","Calhoun",1017,1128,40,2185,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,2558,2419,139,5.4,NA
"131","AR_Carroll",2000,"Arkansas","AR","Carroll",3595,5556,439,9590,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,13038,12533,505,3.9,NA
"132","AR_Chicot",2000,"Arkansas","AR","Chicot",2820,1564,68,4452,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,5434,5041,393,7.2,NA
"133","AR_Clark",2000,"Arkansas","AR","Clark",4661,3776,189,8626,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,11228,10753,475,4.2,NA
"134","AR_Clay",2000,"Arkansas","AR","Clay",3527,2254,119,5900,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8075,7645,430,5.3,NA
"135","AR_Cleburne",2000,"Arkansas","AR","Cleburne",4120,5730,357,10207,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,10736,10258,478,4.5,NA
"136","AR_Cleveland",2000,"Arkansas","AR","Cleveland",1414,1678,89,3181,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3903,3712,191,4.9,NA
"137","AR_Columbia",2000,"Arkansas","AR","Columbia",4003,5018,286,9307,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,11279,10708,571,5.1,NA
"138","AR_Conway",2000,"Arkansas","AR","Conway",3496,3545,193,7234,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,9349,8786,563,6,NA
"139","AR_Craighead",2000,"Arkansas","AR","Craighead",12376,12158,623,25157,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,42796,41119,1677,3.9,NA
"140","AR_Crawford",2000,"Arkansas","AR","Crawford",6288,10804,533,17625,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,24785,23910,875,3.5,NA
"141","AR_Crittenden",2000,"Arkansas","AR","Crittenden",7224,5857,153,13234,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,21967,21071,896,4.1,NA
"142","AR_Cross",2000,"Arkansas","AR","Cross",3096,3033,86,6215,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8685,8283,402,4.6,NA
"143","AR_Dallas",2000,"Arkansas","AR","Dallas",1710,1571,44,3325,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3864,3653,211,5.5,NA
"144","AR_Desha",2000,"Arkansas","AR","Desha",2776,1603,116,4495,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6318,5810,508,8,NA
"145","AR_Drew",2000,"Arkansas","AR","Drew",3060,2756,106,5922,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8745,8233,512,5.9,NA
"146","AR_Faulkner",2000,"Arkansas","AR","Faulkner",11950,16055,1211,29216,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,45490,43862,1628,3.6,NA
"147","AR_Franklin",2000,"Arkansas","AR","Franklin",2674,3277,189,6140,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8076,7807,269,3.3,NA
"148","AR_Fulton",2000,"Arkansas","AR","Fulton",1976,2036,96,4108,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4971,4780,191,3.8,NA
"149","AR_Garland",2000,"Arkansas","AR","Garland",15840,19098,997,35935,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,38473,36850,1623,4.2,NA
"150","AR_Grant",2000,"Arkansas","AR","Grant",2535,3285,193,6013,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8098,7781,317,3.9,NA
"151","AR_Greene",2000,"Arkansas","AR","Greene",6319,5831,334,12484,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,18144,17284,860,4.7,NA
"152","AR_Hempstead",2000,"Arkansas","AR","Hempstead",3937,3257,95,7289,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,11081,10580,501,4.5,NA
"153","AR_Hot spring",2000,"Arkansas","AR","Hot spring",5527,5042,412,10981,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,14296,13699,597,4.2,NA
"154","AR_Howard",2000,"Arkansas","AR","Howard",2063,2326,70,4459,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6636,6357,279,4.2,NA
"155","AR_Independence",2000,"Arkansas","AR","Independence",5146,6145,303,11594,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,16720,15922,798,4.8,NA
"156","AR_Izard",2000,"Arkansas","AR","Izard",2587,2301,144,5032,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,5225,4984,241,4.6,NA
"157","AR_Jackson",2000,"Arkansas","AR","Jackson",3651,2280,141,6072,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,7703,7130,573,7.4,NA
"158","AR_Jefferson",2000,"Arkansas","AR","Jefferson",17716,8765,720,27201,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,35952,33898,2054,5.7,NA
"159","AR_Johnson",2000,"Arkansas","AR","Johnson",3270,3657,234,7161,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,10203,9781,422,4.1,NA
"160","AR_Lafayette",2000,"Arkansas","AR","Lafayette",1806,1538,39,3383,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3455,3253,202,5.8,NA
"161","AR_Lawrence",2000,"Arkansas","AR","Lawrence",3255,2626,159,6040,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,7870,7457,413,5.2,NA
"162","AR_Lee",2000,"Arkansas","AR","Lee",2727,1351,43,4121,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3897,3610,287,7.4,NA
"163","AR_Lincoln",2000,"Arkansas","AR","Lincoln",1957,1526,63,3546,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,5040,4735,305,6.1,NA
"164","AR_Little river",2000,"Arkansas","AR","Little river",2883,2283,97,5263,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6395,6105,290,4.5,NA
"165","AR_Logan",2000,"Arkansas","AR","Logan",3283,4487,326,8096,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,9872,9472,400,4.1,NA
"166","AR_Lonoke",2000,"Arkansas","AR","Lonoke",6851,10606,486,17943,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,26444,25578,866,3.3,NA
"167","AR_Madison",2000,"Arkansas","AR","Madison",2055,3387,186,5628,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6925,6712,213,3.1,NA
"168","AR_Marion",2000,"Arkansas","AR","Marion",2233,3402,380,6015,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6657,6405,252,3.8,NA
"169","AR_Miller",2000,"Arkansas","AR","Miller",6278,7276,191,13745,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,18216,17413,803,4.4,NA
"170","AR_Mississippi",2000,"Arkansas","AR","Mississippi",7107,5199,280,12586,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,22678,20943,1735,7.7,NA
"171","AR_Monroe",2000,"Arkansas","AR","Monroe",1910,1329,54,3293,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4076,3871,205,5,NA
"172","AR_Montgomery",2000,"Arkansas","AR","Montgomery",1438,2128,173,3739,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4079,3914,165,4,NA
"173","AR_Nevada",2000,"Arkansas","AR","Nevada",1867,1796,75,3738,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4610,4394,216,4.7,NA
"174","AR_Newton",2000,"Arkansas","AR","Newton",1205,2529,193,3927,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3761,3601,160,4.3,NA
"175","AR_Ouachita",2000,"Arkansas","AR","Ouachita",5464,4739,192,10395,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,12402,11682,720,5.8,NA
"176","AR_Perry",2000,"Arkansas","AR","Perry",1648,2114,245,4007,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4811,4576,235,4.9,NA
"177","AR_Phillips",2000,"Arkansas","AR","Phillips",6018,3154,141,9313,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,9706,9115,591,6.1,NA
"178","AR_Pike",2000,"Arkansas","AR","Pike",1604,2275,92,3971,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,5439,5216,223,4.1,NA
"179","AR_Poinsett",2000,"Arkansas","AR","Poinsett",4102,2988,145,7235,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,11451,10914,537,4.7,NA
"180","AR_Polk",2000,"Arkansas","AR","Polk",2315,4600,278,7193,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8992,8629,363,4,NA
"181","AR_Pope",2000,"Arkansas","AR","Pope",6669,11244,509,18422,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,26805,25683,1122,4.2,NA
"182","AR_Prairie",2000,"Arkansas","AR","Prairie",1563,1862,82,3507,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4406,4216,190,4.3,NA
"183","AR_Pulaski",2000,"Arkansas","AR","Pulaski",68320,55866,2965,127151,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,184451,177647,6804,3.7,NA
"184","AR_Randolph",2000,"Arkansas","AR","Randolph",3019,2673,185,5877,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,8293,7862,431,5.2,NA
"185","AR_Saline",2000,"Arkansas","AR","Saline",12700,18617,1074,32391,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,42748,41368,1380,3.2,NA
"186","AR_Scott",2000,"Arkansas","AR","Scott",1444,2399,138,3981,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4937,4767,170,3.4,NA
"187","AR_Searcy",2000,"Arkansas","AR","Searcy",1229,2610,219,4058,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3309,3148,161,4.9,NA
"188","AR_Sebastian",2000,"Arkansas","AR","Sebastian",15555,23483,1121,40159,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,56523,54646,1877,3.3,NA
"189","AR_Sevier",2000,"Arkansas","AR","Sevier",2095,2111,87,4293,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,7244,6972,272,3.8,NA
"190","AR_Sharp",2000,"Arkansas","AR","Sharp",3236,3698,192,7126,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6565,6227,338,5.1,NA
"191","AR_St. Francis",2000,"Arkansas","AR","St. Francis",4986,3414,96,8496,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,10919,10170,749,6.9,NA
"192","AR_Stone",2000,"Arkansas","AR","Stone",2043,2623,194,4860,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,4666,4464,202,4.3,NA
"193","AR_Union",2000,"Arkansas","AR","Union",6261,8647,701,15609,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,20204,19262,942,4.7,NA
"194","AR_Van buren",2000,"Arkansas","AR","Van buren",3202,3485,297,6984,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,6629,6280,349,5.3,NA
"195","AR_Washington",2000,"Arkansas","AR","Washington",21425,28231,1803,51459,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,82281,79877,2404,2.9,NA
"196","AR_White",2000,"Arkansas","AR","White",8342,13170,638,22150,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,30997,29541,1456,4.7,NA
"197","AR_Woodruff",2000,"Arkansas","AR","Woodruff",1699,898,54,2651,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,3777,3545,232,6.1,NA
"198","AR_Yell",2000,"Arkansas","AR","Yell",3062,3223,194,6479,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001,NA,9939,9547,392,3.9,NA
"199","CA_Alameda",2000,"California","CA","Alameda",342889,119279,32168,494336,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249,NA,768654,741264,27390,3.6,NA
"200","CA_Alpine",2000,"California","CA","Alpine",265,281,40,586,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249,NA,555,520,35,6.3,NA
"201","CA_Amador",2000,"California","CA","Amador",5906,8766,792,15464,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249,NA,15260,14477,783,5.1,NA
